Sat Mar  7 16:37:48 2020,j
Sat Mar  7 16:37:48 2020,11.95, -12.17, 120.53
Sat Mar  7 16:37:48 2020,11.94, -12.11, 120.53
Sat Mar  7 16:37:48 2020,11.93, -12.13, 120.53
Sat Mar  7 16:37:48 2020,11.94, -12.11, 120.52
Sat Mar  7 16:37:48 2020,11.96, -12.07, 120.52
Sat Mar  7 16:37:48 2020,11.94, -12.10, 120.53
Sat Mar  7 16:37:48 2020,11.93, -12.03, 120.53
Sat Mar  7 16:37:48 2020,11.94, -12.06, 120.53
Sat Mar  7 16:37:48 2020,11.95, -12.07, 120.52
Sat Mar  7 16:37:48 2020,11.95, -12.09, 120.51
Sat Mar  7 16:37:48 2020,11.97, -12.13, 120.51
Sat Mar  7 16:37:48 2020,11.98, -12.17, 120.50
Sat Mar  7 16:37:48 2020,12.28, -12.47, 120.57
Sat Mar  7 16:37:49 2020,12.65, -11.86, 120.64
Sat Mar  7 16:37:49 2020,12.87, -11.96, 120.57
Sat Mar  7 16:37:49 2020,12.83, -11.97, 120.58
Sat Mar  7 16:37:49 2020,12.83, -11.88, 120.85
Sat Mar  7 16:37:49 2020,12.74, -12.35, 120.87
Sat Mar  7 16:37:49 2020,12.67, -12.24, 120.88
Sat Mar  7 16:37:49 2020,12.64, -12.15, 120.89
Sat Mar  7 16:37:49 2020,12.61, -12.18, 120.88
Sat Mar  7 16:37:49 2020,12.68, -12.29, 120.85
Sat Mar  7 16:37:49 2020,12.73, -12.17, 120.91
Sat Mar  7 16:37:49 2020,12.83, -12.16, 120.91
Sat Mar  7 16:37:49 2020,12.84, -12.17, 120.92
Sat Mar  7 16:37:49 2020,12.80, -12.09, 120.94
Sat Mar  7 16:37:49 2020,12.75, -11.98, 120.93
Sat Mar  7 16:37:49 2020,12.77, -11.81, 120.95
Sat Mar  7 16:37:49 2020,12.69, -11.84, 120.97
Sat Mar  7 16:37:49 2020,12.69, -11.94, 120.95
Sat Mar  7 16:37:49 2020,12.72, -12.54, 120.79
Sat Mar  7 16:37:49 2020,12.69, -13.85, 120.16
Sat Mar  7 16:37:49 2020,12.39, -15.17, 121.04
Sat Mar  7 16:37:49 2020,10.24, -18.57, 124.43
Sat Mar  7 16:37:49 2020,11.11, -24.61, 125.03
Sat Mar  7 16:37:49 2020,13.66, -32.32, 122.96
Sat Mar  7 16:37:49 2020,16.70, -43.11, 119.27
Sat Mar  7 16:37:49 2020,17.51, -56.77, 113.32
Sat Mar  7 16:37:49 2020,18.96, -75.04, 110.68
Sat Mar  7 16:37:49 2020,19.04, -96.75, 107.44
Sat Mar  7 16:37:49 2020,16.41, -117.48, 104.78
Sat Mar  7 16:37:49 2020,12.39, -140.54, 104.14
Sat Mar  7 16:37:49 2020,8.54, -161.40, 107.67
Sat Mar  7 16:37:49 2020,6.31, 177.69, 112.02
Sat Mar  7 16:37:49 2020,6.24, 161.81, 116.17
Sat Mar  7 16:37:49 2020,7.92, 152.67, 120.82
Sat Mar  7 16:37:49 2020,10.35, 143.98, 124.96
Sat Mar  7 16:37:49 2020,12.15, 138.67, 129.10
Sat Mar  7 16:37:49 2020,11.98, 141.94, 132.88
Sat Mar  7 16:37:49 2020,7.84, 150.78, 136.52
Sat Mar  7 16:37:49 2020,3.87, 167.08, 137.58
Sat Mar  7 16:37:49 2020,0.50, -167.73, 138.68
Sat Mar  7 16:37:49 2020,-3.67, -137.21, 139.83
Sat Mar  7 16:37:49 2020,-9.83, -108.07, 138.18
Sat Mar  7 16:37:49 2020,-12.13, -88.28, 134.62
Sat Mar  7 16:37:50 2020,-13.12, -69.79, 130.37
Sat Mar  7 16:37:50 2020,-13.86, -52.43, 125.36
Sat Mar  7 16:37:50 2020,-14.63, -34.49, 119.16
Sat Mar  7 16:37:50 2020,-14.64, -21.70, 114.28
Sat Mar  7 16:37:50 2020,-15.92, -12.37, 111.21
Sat Mar  7 16:37:50 2020,-16.48, -6.29, 108.18
Sat Mar  7 16:37:50 2020,-17.56, -3.43, 104.54
Sat Mar  7 16:37:50 2020,-19.92, 0.54, 100.09
Sat Mar  7 16:37:50 2020,-22.26, 4.28, 97.09
Sat Mar  7 16:37:50 2020,-25.12, 9.49, 93.76
Sat Mar  7 16:37:50 2020,-27.53, 13.60, 89.33
Sat Mar  7 16:37:50 2020,-28.93, 17.46, 84.41
Sat Mar  7 16:37:50 2020,-30.75, 19.13, 78.45
Sat Mar  7 16:37:50 2020,-34.78, 21.83, 71.29
Sat Mar  7 16:37:50 2020,-38.02, 25.87, 66.14
Sat Mar  7 16:37:50 2020,-39.69, 30.15, 61.28
Sat Mar  7 16:37:50 2020,-41.72, 32.73, 55.02
Sat Mar  7 16:37:50 2020,-44.78, 36.01, 43.23
Sat Mar  7 16:37:50 2020,-49.34, 43.52, 22.63
Sat Mar  7 16:37:50 2020,-51.25, 52.27, 359.05
Sat Mar  7 16:37:50 2020,-50.55, 59.47, 338.30
Sat Mar  7 16:37:50 2020,-48.24, 65.31, 324.09
Sat Mar  7 16:37:50 2020,-44.44, 62.84, 319.19
Sat Mar  7 16:37:50 2020,-42.45, 58.13, 318.89
Sat Mar  7 16:37:50 2020,-40.99, 54.52, 323.38
Sat Mar  7 16:37:50 2020,-38.34, 44.18, 336.21
Sat Mar  7 16:37:50 2020,-32.84, 28.72, 351.58
Sat Mar  7 16:37:50 2020,-21.18, 11.75, 5.96
Sat Mar  7 16:37:50 2020,-8.85, -1.02, 13.48
Sat Mar  7 16:37:50 2020,1.99, -12.45, 15.32
Sat Mar  7 16:37:50 2020,7.17, -24.48, 12.91
Sat Mar  7 16:37:50 2020,5.63, -33.92, 10.63
Sat Mar  7 16:37:50 2020,0.70, -40.30, 9.04
Sat Mar  7 16:37:50 2020,-7.33, -48.24, 8.20
Sat Mar  7 16:37:50 2020,-16.85, -63.92, 9.69
Sat Mar  7 16:37:50 2020,-27.10, -89.93, 14.51
Sat Mar  7 16:37:50 2020,-33.61, -115.55, 22.57
Sat Mar  7 16:37:50 2020,-34.68, -125.98, 23.80
Sat Mar  7 16:37:50 2020,-35.84, -125.93, 22.58
Sat Mar  7 16:37:50 2020,-42.23, -121.08, 13.02
Sat Mar  7 16:37:50 2020,-49.21, -108.18, 354.78
Sat Mar  7 16:37:50 2020,-52.04, -80.78, 332.89
Sat Mar  7 16:37:50 2020,-46.27, -48.79, 317.85
Sat Mar  7 16:37:51 2020,-36.62, -22.42, 316.21
Sat Mar  7 16:37:51 2020,-31.09, 5.43, 320.36
Sat Mar  7 16:37:51 2020,-30.40, 36.04, 322.62
Sat Mar  7 16:37:51 2020,-29.72, 68.96, 320.39
Sat Mar  7 16:37:51 2020,-25.61, 101.62, 316.14
Sat Mar  7 16:37:51 2020,-19.71, 133.15, 314.87
Sat Mar  7 16:37:51 2020,-15.84, 157.55, 318.09
Sat Mar  7 16:37:51 2020,-13.55, 171.47, 323.84
Sat Mar  7 16:37:51 2020,-13.13, 169.16, 327.97
Sat Mar  7 16:37:51 2020,-10.95, 163.92, 330.56
Sat Mar  7 16:37:51 2020,-7.74, 164.53, 330.63
Sat Mar  7 16:37:51 2020,-5.46, 163.36, 328.82
Sat Mar  7 16:37:51 2020,-4.79, 155.21, 326.55
Sat Mar  7 16:37:51 2020,-5.17, 143.36, 324.81
Sat Mar  7 16:37:51 2020,-6.20, 139.09, 322.76
Sat Mar  7 16:37:51 2020,-7.38, 139.75, 321.13
Sat Mar  7 16:37:51 2020,-8.99, 142.26, 320.38
Sat Mar  7 16:37:51 2020,-10.39, 146.49, 319.86
Sat Mar  7 16:37:51 2020,-12.24, 151.85, 319.61
Sat Mar  7 16:37:51 2020,-13.51, 154.94, 320.04
Sat Mar  7 16:37:51 2020,-13.33, 159.02, 321.36
Sat Mar  7 16:37:51 2020,-10.77, 162.16, 326.93
Sat Mar  7 16:37:51 2020,-5.36, 162.74, 337.25
Sat Mar  7 16:37:51 2020,1.40, 162.00, 346.99
Sat Mar  7 16:37:51 2020,6.66, 157.57, 354.19
Sat Mar  7 16:37:51 2020,8.17, 152.38, 356.80
Sat Mar  7 16:37:51 2020,8.51, 149.56, 355.28
Sat Mar  7 16:37:51 2020,7.83, 147.57, 350.70
Sat Mar  7 16:37:51 2020,4.87, 142.67, 345.87
Sat Mar  7 16:37:51 2020,0.98, 135.63, 342.28
Sat Mar  7 16:37:51 2020,-0.02, 126.32, 342.03
Sat Mar  7 16:37:51 2020,1.91, 113.07, 343.32
Sat Mar  7 16:37:51 2020,6.86, 100.34, 343.29
Sat Mar  7 16:37:51 2020,13.41, 86.84, 339.64
Sat Mar  7 16:37:51 2020,19.99, 70.73, 331.87
Sat Mar  7 16:37:51 2020,25.40, 50.18, 324.10
Sat Mar  7 16:37:51 2020,32.04, 27.13, 317.88
Sat Mar  7 16:37:51 2020,37.62, 5.12, 312.30
Sat Mar  7 16:37:51 2020,43.83, -13.38, 307.31
Sat Mar  7 16:37:51 2020,51.82, -39.55, 295.27
Sat Mar  7 16:37:51 2020,57.15, -69.57, 275.91
Sat Mar  7 16:37:51 2020,58.67, -88.62, 261.11
Sat Mar  7 16:37:52 2020,59.51, -91.53, 260.03
Sat Mar  7 16:37:52 2020,59.59, -76.85, 271.63
Sat Mar  7 16:37:52 2020,55.63, -57.27, 286.58
Sat Mar  7 16:37:52 2020,50.60, -39.90, 295.90
Sat Mar  7 16:37:52 2020,52.18, -23.53, 300.53
Sat Mar  7 16:37:52 2020,56.96, 0.48, 310.00
Sat Mar  7 16:37:52 2020,61.46, 36.99, 331.14
Sat Mar  7 16:37:52 2020,55.70, 79.60, 0.38
Sat Mar  7 16:37:52 2020,45.99, 103.10, 16.13
Sat Mar  7 16:37:52 2020,38.02, 119.09, 23.48
Sat Mar  7 16:37:52 2020,36.69, 132.98, 26.09
Sat Mar  7 16:37:52 2020,43.08, 152.82, 31.97
Sat Mar  7 16:37:52 2020,49.26, 174.93, 44.69
Sat Mar  7 16:37:52 2020,52.00, -156.22, 65.71
Sat Mar  7 16:37:52 2020,47.71, -123.71, 81.28
Sat Mar  7 16:37:52 2020,46.22, -98.14, 82.10
Sat Mar  7 16:37:52 2020,50.93, -94.10, 80.39
Sat Mar  7 16:37:52 2020,59.97, -105.41, 80.87
Sat Mar  7 16:37:52 2020,69.92, -126.67, 73.20
Sat Mar  7 16:37:52 2020,76.69, -159.58, 42.71
Sat Mar  7 16:37:52 2020,77.50, 172.34, 14.14
Sat Mar  7 16:37:52 2020,76.89, 168.28, 15.40
Sat Mar  7 16:37:52 2020,77.63, -162.15, 49.42
Sat Mar  7 16:37:52 2020,70.22, -121.18, 90.12
Sat Mar  7 16:37:52 2020,56.50, -103.93, 105.26
Sat Mar  7 16:37:52 2020,44.44, -90.45, 106.91
Sat Mar  7 16:37:52 2020,42.49, -70.76, 106.16
Sat Mar  7 16:37:52 2020,52.60, -72.52, 108.19
Sat Mar  7 16:37:52 2020,64.10, -73.91, 121.07
Sat Mar  7 16:37:52 2020,77.87, -88.02, 125.33
Sat Mar  7 16:37:52 2020,84.72, 148.86, 20.21
Sat Mar  7 16:37:52 2020,74.68, 109.85, 0.02
Sat Mar  7 16:37:52 2020,70.63, 101.74, 12.42
Sat Mar  7 16:37:52 2020,74.70, 78.56, 0.64
Sat Mar  7 16:37:52 2020,77.50, 38.00, 317.99
Sat Mar  7 16:37:52 2020,71.54, -8.79, 265.29
Sat Mar  7 16:37:52 2020,61.34, -23.87, 244.05
Sat Mar  7 16:37:52 2020,51.41, -26.42, 232.44
Sat Mar  7 16:37:52 2020,44.93, -10.40, 234.44
Sat Mar  7 16:37:52 2020,51.09, 1.60, 245.23
Sat Mar  7 16:37:52 2020,53.92, 9.71, 261.83
Sat Mar  7 16:37:52 2020,55.76, 15.06, 281.57
Sat Mar  7 16:37:52 2020,58.64, 18.65, 301.23
Sat Mar  7 16:37:53 2020,61.83, 18.58, 316.57
Sat Mar  7 16:37:53 2020,61.83, 11.77, 317.92
Sat Mar  7 16:37:53 2020,55.95, 3.08, 308.11
Sat Mar  7 16:37:53 2020,46.62, -2.62, 296.72
Sat Mar  7 16:37:53 2020,34.28, -6.22, 286.03
Sat Mar  7 16:37:53 2020,24.56, -4.51, 277.98
Sat Mar  7 16:37:53 2020,23.06, 15.40, 275.26
Sat Mar  7 16:37:53 2020,27.56, 22.14, 282.67
Sat Mar  7 16:37:53 2020,30.77, 21.06, 294.77
Sat Mar  7 16:37:53 2020,36.02, 17.05, 307.21
Sat Mar  7 16:37:53 2020,42.67, 13.28, 318.78
Sat Mar  7 16:37:53 2020,48.19, 10.04, 326.04
Sat Mar  7 16:37:53 2020,48.99, 5.54, 325.72
Sat Mar  7 16:37:53 2020,42.29, 1.70, 318.85
Sat Mar  7 16:37:53 2020,31.95, -0.98, 310.47
Sat Mar  7 16:37:53 2020,20.69, -3.46, 301.98
Sat Mar  7 16:37:53 2020,10.10, 0.76, 294.40
Sat Mar  7 16:37:53 2020,8.61, 16.89, 292.35
Sat Mar  7 16:37:53 2020,9.21, 22.72, 294.55
Sat Mar  7 16:37:53 2020,11.04, 20.54, 303.47
Sat Mar  7 16:37:53 2020,15.28, 14.11, 314.65
Sat Mar  7 16:37:53 2020,22.27, 7.23, 325.01
Sat Mar  7 16:37:53 2020,30.20, 3.17, 332.98
Sat Mar  7 16:37:53 2020,36.17, 2.52, 337.50
Sat Mar  7 16:37:53 2020,33.67, -0.29, 335.24
Sat Mar  7 16:37:53 2020,26.92, -1.99, 329.37
Sat Mar  7 16:37:53 2020,17.57, -2.44, 322.11
Sat Mar  7 16:37:53 2020,6.85, -1.66, 313.54
Sat Mar  7 16:37:53 2020,-0.97, 5.17, 306.87
Sat Mar  7 16:37:53 2020,-6.13, 21.14, 305.10
Sat Mar  7 16:37:53 2020,-1.87, 22.83, 313.41
Sat Mar  7 16:37:53 2020,1.60, 16.46, 323.09
Sat Mar  7 16:37:53 2020,8.36, 7.74, 332.83
Sat Mar  7 16:37:53 2020,15.82, 1.07, 339.33
Sat Mar  7 16:37:53 2020,22.10, -1.65, 344.07
Sat Mar  7 16:37:53 2020,23.14, -2.78, 344.45
Sat Mar  7 16:37:53 2020,18.15, -2.88, 340.50
Sat Mar  7 16:37:53 2020,9.68, -2.94, 333.84
Sat Mar  7 16:37:53 2020,1.10, -1.41, 327.00
Sat Mar  7 16:37:53 2020,-5.33, 5.79, 320.68
Sat Mar  7 16:37:53 2020,-5.76, 18.31, 319.05
Sat Mar  7 16:37:53 2020,-2.78, 19.02, 323.33
Sat Mar  7 16:37:53 2020,0.81, 10.97, 331.40
Sat Mar  7 16:37:53 2020,5.88, 4.08, 338.98
Sat Mar  7 16:37:54 2020,10.57, -0.07, 344.76
Sat Mar  7 16:37:54 2020,13.55, 1.86, 349.18
Sat Mar  7 16:37:54 2020,14.84, 8.65, 352.18
Sat Mar  7 16:37:54 2020,11.68, 15.69, 350.96
Sat Mar  7 16:37:54 2020,8.50, 20.47, 347.35
Sat Mar  7 16:37:54 2020,6.18, 22.24, 342.80
Sat Mar  7 16:37:54 2020,4.83, 22.59, 339.80
Sat Mar  7 16:37:54 2020,3.66, 23.57, 338.47
Sat Mar  7 16:37:54 2020,3.08, 24.20, 338.35
Sat Mar  7 16:37:54 2020,3.10, 23.20, 338.60
Sat Mar  7 16:37:54 2020,2.98, 22.76, 339.40
Sat Mar  7 16:37:54 2020,2.60, 22.92, 340.03
Sat Mar  7 16:37:54 2020,2.20, 23.06, 340.27
Sat Mar  7 16:37:54 2020,1.95, 23.32, 340.39
Sat Mar  7 16:37:54 2020,1.83, 23.72, 340.43
Sat Mar  7 16:37:54 2020,1.59, 24.56, 340.27
Sat Mar  7 16:37:54 2020,1.28, 25.71, 340.05
Sat Mar  7 16:37:54 2020,0.56, 26.97, 339.57
Sat Mar  7 16:37:54 2020,-0.33, 27.61, 338.73
Sat Mar  7 16:37:54 2020,-0.70, 26.90, 337.54
Sat Mar  7 16:37:54 2020,-0.66, 26.45, 337.35
Sat Mar  7 16:37:54 2020,0.95, 25.19, 338.24
Sat Mar  7 16:37:54 2020,7.04, 21.81, 340.78
Sat Mar  7 16:37:54 2020,15.30, 17.49, 343.53
Sat Mar  7 16:37:54 2020,25.93, 11.97, 346.90
Sat Mar  7 16:37:54 2020,39.13, -2.10, 346.98
Sat Mar  7 16:37:54 2020,52.69, -19.35, 341.84
Sat Mar  7 16:37:54 2020,61.52, -34.26, 334.08
Sat Mar  7 16:37:54 2020,68.15, -59.11, 319.38
Sat Mar  7 16:37:54 2020,72.70, -81.74, 306.62
Sat Mar  7 16:37:54 2020,74.30, -102.21, 299.24
Sat Mar  7 16:37:54 2020,74.57, -120.23, 291.43
Sat Mar  7 16:37:54 2020,74.44, -126.81, 288.34
Sat Mar  7 16:37:54 2020,74.22, -127.25, 288.06
Sat Mar  7 16:37:54 2020,73.61, -129.67, 286.44
Sat Mar  7 16:37:54 2020,71.65, -134.32, 284.22
Sat Mar  7 16:37:54 2020,69.92, -134.48, 284.53
Sat Mar  7 16:37:54 2020,67.99, -132.80, 285.99
Sat Mar  7 16:37:54 2020,66.45, -130.74, 287.42
Sat Mar  7 16:37:54 2020,65.45, -128.84, 288.58
Sat Mar  7 16:37:54 2020,64.31, -128.46, 289.01
Sat Mar  7 16:37:54 2020,63.74, -127.33, 289.05
Sat Mar  7 16:37:54 2020,63.23, -126.96, 289.06
Sat Mar  7 16:37:55 2020,62.72, -127.10, 288.98
Sat Mar  7 16:37:55 2020,62.13, -127.51, 288.81
Sat Mar  7 16:37:55 2020,61.64, -127.57, 288.54
Sat Mar  7 16:37:55 2020,61.26, -127.34, 288.22
Sat Mar  7 16:37:55 2020,61.05, -127.15, 287.88
Sat Mar  7 16:37:55 2020,61.07, -127.01, 287.50
Sat Mar  7 16:37:55 2020,61.07, -127.43, 287.19
Sat Mar  7 16:37:55 2020,61.07, -127.52, 286.86
Sat Mar  7 16:37:55 2020,60.87, -128.09, 286.36
Sat Mar  7 16:37:55 2020,60.49, -129.24, 285.34
Sat Mar  7 16:37:55 2020,60.18, -129.66, 284.99
Sat Mar  7 16:37:55 2020,59.79, -130.03, 284.87
Sat Mar  7 16:37:55 2020,59.49, -130.24, 284.82
Sat Mar  7 16:37:55 2020,59.54, -129.85, 284.71
Sat Mar  7 16:37:55 2020,59.54, -129.56, 284.38
Sat Mar  7 16:37:55 2020,59.79, -128.66, 284.54
Sat Mar  7 16:37:55 2020,59.67, -128.80, 283.79
Sat Mar  7 16:37:55 2020,59.43, -129.28, 283.32
Sat Mar  7 16:37:55 2020,59.43, -129.20, 283.33
Sat Mar  7 16:37:55 2020,59.42, -129.09, 282.96
Sat Mar  7 16:37:55 2020,59.73, -127.72, 282.86
Sat Mar  7 16:37:55 2020,59.54, -128.02, 282.12
Sat Mar  7 16:37:55 2020,59.68, -127.79, 281.87
Sat Mar  7 16:37:55 2020,59.83, -127.53, 281.61
Sat Mar  7 16:37:55 2020,59.78, -127.85, 281.34
Sat Mar  7 16:37:55 2020,59.95, -127.42, 281.22
Sat Mar  7 16:37:55 2020,60.10, -126.73, 281.03
Sat Mar  7 16:37:55 2020,60.03, -126.80, 280.57
Sat Mar  7 16:37:55 2020,60.02, -126.77, 280.25
Sat Mar  7 16:37:55 2020,60.09, -126.58, 280.12
Sat Mar  7 16:37:55 2020,60.14, -126.57, 279.84
Sat Mar  7 16:37:55 2020,60.30, -126.07, 279.21
Sat Mar  7 16:37:55 2020,60.38, -125.34, 278.88
Sat Mar  7 16:37:55 2020,60.53, -124.14, 278.88
Sat Mar  7 16:37:55 2020,60.70, -122.54, 279.11
Sat Mar  7 16:37:55 2020,60.81, -121.32, 279.36
Sat Mar  7 16:37:55 2020,61.03, -120.06, 279.47
Sat Mar  7 16:37:55 2020,61.12, -119.42, 279.33
Sat Mar  7 16:37:55 2020,61.19, -119.32, 278.91
Sat Mar  7 16:37:55 2020,61.38, -118.70, 278.74
Sat Mar  7 16:37:56 2020,61.41, -118.33, 278.42
Sat Mar  7 16:37:56 2020,61.44, -118.04, 278.20
Sat Mar  7 16:37:56 2020,61.42, -117.73, 277.85
Sat Mar  7 16:37:56 2020,61.48, -116.88, 277.59
Sat Mar  7 16:37:56 2020,61.32, -116.62, 277.18
Sat Mar  7 16:37:56 2020,61.28, -116.09, 277.27
Sat Mar  7 16:37:56 2020,61.28, -115.77, 277.20
Sat Mar  7 16:37:56 2020,61.26, -115.83, 276.83
Sat Mar  7 16:37:56 2020,61.26, -115.71, 276.70
Sat Mar  7 16:37:56 2020,61.27, -115.61, 276.59
Sat Mar  7 16:37:56 2020,61.36, -115.25, 276.50
Sat Mar  7 16:37:56 2020,61.44, -115.17, 276.15
Sat Mar  7 16:37:56 2020,61.58, -115.05, 275.63
Sat Mar  7 16:37:56 2020,61.65, -115.06, 275.25
Sat Mar  7 16:37:56 2020,61.71, -114.96, 275.04
Sat Mar  7 16:37:56 2020,61.91, -114.41, 274.86
Sat Mar  7 16:37:56 2020,61.96, -114.07, 274.59
Sat Mar  7 16:37:56 2020,62.12, -113.50, 274.48
Sat Mar  7 16:37:56 2020,62.15, -113.75, 273.91
Sat Mar  7 16:37:56 2020,62.35, -113.53, 273.63
Sat Mar  7 16:37:56 2020,62.58, -113.22, 273.30
